<DATE>;"MT_250"
13.12.2013;0.30390511
14.12.2013;0.26817678
15.12.2013;0.27532245
16.12.2013;0.29318661
17.12.2013;0.33966916
18.12.2013;0.51245132
19.12.2013;0.54828683
20.12.2013;0.56979528
21.12.2013;0.55185966
22.12.2013;0.5375326
23.12.2013;0.53035121
24.12.2013;0.47661581
25.12.2013;0.46943442
26.12.2013;0.52320555
27.12.2013;0.56618672
28.12.2013;0.55543249
29.12.2013;0.61995784
30.12.2013;0.57336811
31.12.2013;0.57694094
01.01.2014;0.61277645
02.01.2014;0.60202222
03.01.2014;0.57336811
04.01.2014;0.74536425
05.01.2014;0.65936618
06.01.2014;0.62353067
07.01.2014;0.64861195
08.01.2014;0.66293901
09.01.2014;0.6271035
10.01.2014;0.59844939
11.01.2014;0.64503912
12.01.2014;0.61634928
13.01.2014;0.59844939
14.01.2014;0.62353067
15.01.2014;0.64146629
16.01.2014;0.63785773
17.01.2014;0.58051377
18.01.2014;0.65218479
19.01.2014;0.591268
20.01.2014;0.60563078
21.01.2014;0.56979528
22.01.2014;0.60202222
23.01.2014;0.61277645
24.01.2014;0.7131373
25.01.2014;0.64146629
26.01.2014;0.6342849
27.01.2014;0.61634928
28.01.2014;0.70952874
29.01.2014;0.7131373
30.01.2014;0.6342849
31.01.2014;0.64503912
01.02.2014;0.6271035
02.02.2014;0.63785773
03.02.2014;0.61995784
04.02.2014;0.63785773
05.02.2014;0.64861195
06.02.2014;0.64861195
07.02.2014;0.63785773
08.02.2014;0.64146629
09.02.2014;0.63071207
10.02.2014;0.61277645
11.02.2014;0.61634928
12.02.2014;0.59487656
13.02.2014;0.60920362
14.02.2014;0.6342849
15.02.2014;0.6271035
16.02.2014;0.60563078
17.02.2014;0.59487656
18.02.2014;0.52677838
19.02.2014;0.52677838
20.02.2014;0.45510736
21.02.2014;0.45510736
22.02.2014;0.34681482
23.02.2014;0.32537783
24.02.2014;0.33609632
25.02.2014;0.32895066
26.02.2014;0.28961378
27.02.2014;0.30390511
28.02.2014;0.31823216
01.03.2014;0.31465933
02.03.2014;0.31465933
03.03.2014;0.30747794
04.03.2014;0.32180499
05.03.2014;0.28604094
06.03.2014;0.28961378
07.03.2014;0.31465933
08.03.2014;0.27174962
09.03.2014;0.29318661
10.03.2014;0.25742256
11.03.2014;0.30033227
12.03.2014;0.30390511
13.03.2014;0.27889528
14.03.2014;0.32895066
15.03.2014;0.30033227
16.03.2014;0.28246811
17.03.2014;0.29675944
18.03.2014;0.30747794
19.03.2014;0.27889528
20.03.2014;0.30747794
21.03.2014;0.27174962
22.03.2014;0.27532245
23.03.2014;0.34324199
24.03.2014;0.48376148
25.03.2014;0.4586802
26.03.2014;0.46228876
27.03.2014;0.50884276
28.03.2014;0.53035121
29.03.2014;0.51959698
30.03.2014;0.46943442
31.03.2014;0.57694094
01.04.2014;0.64861195
02.04.2014;0.6342849
03.04.2014;0.56261388
04.04.2014;0.59844939
05.04.2014;0.60920362
06.04.2014;0.58051377
07.04.2014;0.57336811
08.04.2014;0.57336811
09.04.2014;0.58769517
10.04.2014;0.6271035
11.04.2014;0.6701204
12.04.2014;0.69877452
13.04.2014;0.66654757
14.04.2014;0.61634928
15.04.2014;0.6271035
16.04.2014;0.63071207
17.04.2014;0.67369324
18.04.2014;0.61277645
19.04.2014;0.59844939
20.04.2014;0.59487656
21.04.2014;0.60920362
22.04.2014;0.60920362
23.04.2014;0.61995784
24.04.2014;0.63785773
25.04.2014;0.58412233
26.04.2014;0.59487656
27.04.2014;0.61634928
28.04.2014;0.61277645
29.04.2014;0.58769517
30.04.2014;0.61634928
01.05.2014;0.65936618
02.05.2014;0.64861195
03.05.2014;0.60920362
04.05.2014;0.64503912
05.05.2014;0.65218479
06.05.2014;0.69520169
07.05.2014;0.66293901
08.05.2014;0.6701204
09.05.2014;0.66293901
10.05.2014;0.68087463
11.05.2014;0.64861195
12.05.2014;0.59487656
13.05.2014;0.7238558
14.05.2014;0.64861195
15.05.2014;0.64861195
16.05.2014;0.60202222
17.05.2014;0.58412233
18.05.2014;0.65579335
19.05.2014;0.60920362
20.05.2014;0.6271035
21.05.2014;0.6271035
22.05.2014;0.64146629
23.05.2014;0.58412233
24.05.2014;0.591268
25.05.2014;0.5016971
26.05.2014;0.46586159
27.05.2014;0.43620708
28.05.2014;0.45510736
29.05.2014;0.35399621
30.05.2014;0.3110865
31.05.2014;0.31823216
01.06.2014;0.29675944
02.06.2014;0.27174962
03.06.2014;0.30033227
04.06.2014;0.31823216
05.06.2014;0.29318661
06.06.2014;0.31465933
07.06.2014;0.3110865
08.06.2014;0.3110865
09.06.2014;0.28604094
10.06.2014;0.27889528
11.06.2014;0.28604094
12.06.2014;0.26460395
13.06.2014;0.29318661
14.06.2014;0.23598557
15.06.2014;0.28246811
16.06.2014;0.30390511
17.06.2014;0.28961378
18.06.2014;0.29318661
19.06.2014;0.30747794
20.06.2014;0.28246811
21.06.2014;0.27174962
22.06.2014;0.28604094
23.06.2014;0.27889528
24.06.2014;0.29318661
25.06.2014;0.26099539
26.06.2014;0.28604094
27.06.2014;0.33252349
28.06.2014;0.5375326
29.06.2014;0.50884276
30.06.2014;0.53035121
01.07.2014;0.51602415
02.07.2014;0.50884276
03.07.2014;0.48737004
04.07.2014;0.45153453
05.07.2014;0.48376148
06.07.2014;0.48737004
07.07.2014;0.54828683
08.07.2014;0.49812426
09.07.2014;0.52677838
10.07.2014;0.60202222
11.07.2014;0.57694094
12.07.2014;0.54467827
13.07.2014;0.55904105
14.07.2014;0.56979528
15.07.2014;0.57336811
16.07.2014;0.60920362
17.07.2014;0.6342849
18.07.2014;0.69877452
19.07.2014;0.63071207
20.07.2014;0.58412233
21.07.2014;0.57694094
22.07.2014;0.63071207
23.07.2014;0.62353067
24.07.2014;0.61277645
25.07.2014;0.59844939
26.07.2014;0.60202222
27.07.2014;0.57694094
28.07.2014;0.58769517
29.07.2014;0.63785773
30.07.2014;0.54828683
31.07.2014;0.591268
01.08.2014;0.55904105
02.08.2014;0.61277645
03.08.2014;0.591268
04.08.2014;0.6701204
05.08.2014;0.63071207
06.08.2014;0.6271035
07.08.2014;0.64503912
08.08.2014;0.63071207
09.08.2014;0.66654757
10.08.2014;0.66654757
11.08.2014;0.63071207
12.08.2014;0.62353067
13.08.2014;0.64146629
14.08.2014;0.60563078
15.08.2014;0.6271035
16.08.2014;0.69520169
17.08.2014;0.61995784
18.08.2014;0.66293901
19.08.2014;0.65218479
20.08.2014;0.66293901
21.08.2014;0.61634928
22.08.2014;0.63071207
23.08.2014;0.56979528
24.08.2014;0.61634928
25.08.2014;0.57694094
26.08.2014;0.63071207
27.08.2014;0.60202222
28.08.2014;0.58769517
29.08.2014;0.54828683
30.08.2014;0.56261388
31.08.2014;0.55543249
01.09.2014;0.54467827
02.09.2014;0.52320555
03.09.2014;0.45153453
04.09.2014;0.41477009
05.09.2014;0.40405159
06.09.2014;0.28961378
07.09.2014;0.28604094
08.09.2014;0.29675944
09.09.2014;0.30033227
10.09.2014;0.29318661
11.09.2014;0.28961378
12.09.2014;0.30747794
13.09.2014;0.27889528
14.09.2014;0.27174962
15.09.2014;0.27889528
16.09.2014;0.27174962
17.09.2014;0.27174962
18.09.2014;0.2395584
19.09.2014;0.26460395
20.09.2014;0.27174962
21.09.2014;0.28604094
22.09.2014;0.27532245
23.09.2014;0.26099539
24.09.2014;0.27174962
25.09.2014;0.26460395
26.09.2014;0.26817678
27.09.2014;0.28604094
28.09.2014;0.25384973
29.09.2014;0.25384973
30.09.2014;0.28604094
01.10.2014;0.31823216
02.10.2014;0.591268
03.10.2014;0.50884276
04.10.2014;0.53035121
05.10.2014;0.46586159
06.10.2014;0.5016971
07.10.2014;0.46586159
08.10.2014;0.40047876
09.10.2014;0.43977991
10.10.2014;0.51959698
11.10.2014;0.53395977
12.10.2014;0.52677838
13.10.2014;0.53395977
14.10.2014;0.54110543
15.10.2014;0.60563078
16.10.2014;0.56618672
17.10.2014;0.56979528
18.10.2014;0.62353067
19.10.2014;0.63071207
20.10.2014;0.62353067
21.10.2014;0.6701204
22.10.2014;0.61995784
23.10.2014;0.57336811
24.10.2014;0.64146629
25.10.2014;0.74536425
26.10.2014;0.66654757
27.10.2014;0.65218479
28.10.2014;0.60563078
29.10.2014;0.61277645
30.10.2014;0.61277645
31.10.2014;0.68444746
01.11.2014;0.65579335
02.11.2014;0.63071207
03.11.2014;0.60920362
04.11.2014;0.61634928
05.11.2014;0.63071207
06.11.2014;0.64861195
07.11.2014;0.60563078
08.11.2014;0.63071207
09.11.2014;0.63071207
10.11.2014;0.6342849
11.11.2014;0.63071207
12.11.2014;0.69877452
13.11.2014;0.70238308
14.11.2014;0.65579335
15.11.2014;0.64146629
16.11.2014;0.64146629
17.11.2014;0.6773018
18.11.2014;0.62353067
19.11.2014;0.61995784
20.11.2014;0.67369324
21.11.2014;0.64861195
22.11.2014;0.64146629
23.11.2014;0.63071207
24.11.2014;0.5375326
25.11.2014;0.56261388
26.11.2014;0.56261388
27.11.2014;0.52320555
28.11.2014;0.61277645
29.11.2014;0.57694094
30.11.2014;0.59487656
01.12.2014;0.58051377
02.12.2014;0.58769517
03.12.2014;0.55904105
04.12.2014;0.56618672
05.12.2014;0.55185966
06.12.2014;0.591268
07.12.2014;0.48737004
08.12.2014;0.48376148
09.12.2014;0.45153453
10.12.2014;0.42191575
11.12.2014;0.30747794
12.12.2014;0.31823216
13.12.2014;0.32180499
14.12.2014;0.31465933
15.12.2014;0.34324199
16.12.2014;0.29675944
17.12.2014;0.31465933
18.12.2014;0.30390511
19.12.2014;0.28961378
20.12.2014;0.30033227
21.12.2014;0.30747794
22.12.2014;0.28246811
23.12.2014;0.27532245
24.12.2014;0.28961378
25.12.2014;0.27532245
26.12.2014;0.30747794
27.12.2014;0.29675944
28.12.2014;0.28604094
29.12.2014;0.29318661
30.12.2014;0.28604094
31.12.2014;0.29318661
01.01.2015;0.28961378
02.01.2015;0.27889528
03.01.2015;0.28246811
04.01.2015;0.29318661
05.01.2015;0.33609632
06.01.2015;0.48018865
07.01.2015;0.43977991
08.01.2015;0.52677838
09.01.2015;0.56979528
10.01.2015;0.56979528
11.01.2015;0.52320555
12.01.2015;0.46586159
13.01.2015;0.5016971
14.01.2015;0.57694094
15.01.2015;0.62353067
16.01.2015;0.59487656
17.01.2015;0.58769517
18.01.2015;0.61277645
19.01.2015;0.61277645
20.01.2015;0.6271035
21.01.2015;0.62353067
22.01.2015;0.58769517
23.01.2015;0.63071207
24.01.2015;0.65936618
25.01.2015;0.6701204
26.01.2015;0.74897281
27.01.2015;0.69520169
28.01.2015;0.6342849
29.01.2015;0.6701204
30.01.2015;0.6773018
31.01.2015;0.6342849
01.02.2015;0.6271035
02.02.2015;0.61277645
03.02.2015;0.64861195
04.02.2015;0.56979528
05.02.2015;0.60202222
06.02.2015;0.63785773
07.02.2015;0.6271035
08.02.2015;0.6701204
09.02.2015;0.61634928
10.02.2015;0.63071207
11.02.2015;0.62353067
12.02.2015;0.68087463
13.02.2015;0.68087463
14.02.2015;0.65579335
15.02.2015;0.65579335
16.02.2015;0.65218479
17.02.2015;0.67369324
18.02.2015;0.64146629
19.02.2015;0.6271035
20.02.2015;0.65579335
21.02.2015;0.6271035
22.02.2015;0.68802029
23.02.2015;0.65936618
24.02.2015;0.64503912
25.02.2015;0.6342849
26.02.2015;0.58051377
27.02.2015;0.60920362
28.02.2015;0.58051377
01.03.2015;0.54828683
02.03.2015;0.54110543
03.03.2015;0.55543249
04.03.2015;0.57694094
05.03.2015;0.54467827
06.03.2015;0.57336811
07.03.2015;0.56618672
08.03.2015;0.56979528
09.03.2015;0.51602415
10.03.2015;0.46943442
11.03.2015;0.48376148
12.03.2015;0.51245132
13.03.2015;0.47661581
14.03.2015;0.45153453
15.03.2015;0.45153453
16.03.2015;0.43620708
17.03.2015;0.41477009
18.03.2015;0.39329737
19.03.2015;0.48376148
20.03.2015;0.40047876
21.03.2015;0.30033227
22.03.2015;0.28604094
23.03.2015;0.32895066
24.03.2015;0.30033227
25.03.2015;0.26099539
26.03.2015;0.28604094
27.03.2015;0.28604094
28.03.2015;0.29318661
29.03.2015;0.25384973
30.03.2015;0.28961378
31.03.2015;0.28246811
01.04.2015;0.28246811
02.04.2015;0.32180499
03.04.2015;0.28961378
04.04.2015;0.27532245
05.04.2015;0.29675944
06.04.2015;0.30390511
07.04.2015;0.28604094
08.04.2015;0.29675944
09.04.2015;0.26099539
10.04.2015;0.29675944
11.04.2015;0.44338847
12.04.2015;0.51602415
13.04.2015;0.62353067
14.04.2015;0.62353067
15.04.2015;0.60202222
16.04.2015;0.56618672
17.04.2015;0.58412233
18.04.2015;0.54828683
19.04.2015;0.52320555
20.04.2015;0.54110543
21.04.2015;0.60202222
22.04.2015;0.54467827
23.04.2015;0.57694094
24.04.2015;0.54828683
25.04.2015;0.59844939
26.04.2015;0.60920362
27.04.2015;0.55904105
28.04.2015;0.56261388
29.04.2015;0.58769517
30.04.2015;0.57336811
01.05.2015;0.59844939
02.05.2015;0.61634928
03.05.2015;0.58769517
04.05.2015;0.62353067
05.05.2015;0.58051377
06.05.2015;0.60202222
07.05.2015;0.61995784
08.05.2015;0.64861195
09.05.2015;0.59487656
10.05.2015;0.63785773
11.05.2015;0.58051377
12.05.2015;0.56261388
13.05.2015;0.60920362
14.05.2015;0.58412233
15.05.2015;0.60563078
16.05.2015;0.591268
17.05.2015;0.61634928
18.05.2015;0.6342849
19.05.2015;0.71671014
20.05.2015;0.69162885
21.05.2015;0.62353067
22.05.2015;0.591268
23.05.2015;0.61995784
24.05.2015;0.64146629
25.05.2015;0.64861195
26.05.2015;0.64503912
27.05.2015;0.66654757
28.05.2015;0.64861195
29.05.2015;0.65936618
30.05.2015;0.62353067
31.05.2015;0.66654757
01.06.2015;0.62353067
02.06.2015;0.63785773
03.06.2015;0.6342849
04.06.2015;0.591268
05.06.2015;0.58051377
06.06.2015;0.63071207
07.06.2015;0.57694094
08.06.2015;0.591268
09.06.2015;0.54828683
10.06.2015;0.60920362
11.06.2015;0.55904105
12.06.2015;0.58769517
13.06.2015;0.51959698
14.06.2015;0.47300725
15.06.2015;0.47300725
16.06.2015;0.44338847
17.06.2015;0.37186037
18.06.2015;0.33252349
19.06.2015;0.30747794
20.06.2015;0.30390511
21.06.2015;0.30033227
22.06.2015;0.30033227
23.06.2015;0.28961378
24.06.2015;0.31465933
25.06.2015;0.31465933
26.06.2015;0.30390511
27.06.2015;0.30747794
28.06.2015;0.29675944
29.06.2015;0.24670406
30.06.2015;0.29675944
01.07.2015;0.27889528
02.07.2015;0.28961378
03.07.2015;0.27174962
04.07.2015;0.29318661
05.07.2015;0.28604094
06.07.2015;0.28961378
07.07.2015;0.30747794
08.07.2015;0.28246811
09.07.2015;0.27889528
10.07.2015;0.29675944
11.07.2015;0.30033227
12.07.2015;0.30033227
13.07.2015;0.27174962
14.07.2015;0.32180499
15.07.2015;0.5375326
16.07.2015;0.41119726
17.07.2015;0.54467827
18.07.2015;0.51245132
19.07.2015;0.4945157
20.07.2015;0.54467827
21.07.2015;0.53395977
22.07.2015;0.51602415
23.07.2015;0.43977991
24.07.2015;0.49812426
25.07.2015;0.58769517
26.07.2015;0.59844939
27.07.2015;0.55543249
28.07.2015;0.57694094
29.07.2015;0.55904105
30.07.2015;0.54828683
31.07.2015;0.61277645
01.08.2015;0.58769517
02.08.2015;0.55904105
03.08.2015;0.60920362
04.08.2015;0.57694094
05.08.2015;0.68087463
06.08.2015;0.73821859
07.08.2015;0.63785773
08.08.2015;0.60202222
09.08.2015;0.61277645
10.08.2015;0.60563078
11.08.2015;0.59844939
12.08.2015;0.59844939
13.08.2015;0.61634928
14.08.2015;0.6271035
15.08.2015;0.62353067
16.08.2015;0.58769517
17.08.2015;0.64146629
18.08.2015;0.56261388
19.08.2015;0.58051377
20.08.2015;0.61634928
21.08.2015;0.55904105
22.08.2015;0.591268
23.08.2015;0.63785773
24.08.2015;0.60202222
25.08.2015;0.60563078
26.08.2015;0.58051377
27.08.2015;0.56979528
28.08.2015;0.63785773
29.08.2015;0.6271035
30.08.2015;0.65218479
31.08.2015;0.64861195
01.09.2015;0.65218479
02.09.2015;0.63071207
03.09.2015;0.6701204
04.09.2015;0.64503912
05.09.2015;0.6271035
06.09.2015;0.64861195
07.09.2015;0.63785773
08.09.2015;0.63071207
09.09.2015;0.61634928
10.09.2015;0.64503912
11.09.2015;0.60920362
12.09.2015;0.63071207
13.09.2015;0.57694094
14.09.2015;0.66654757
15.09.2015;0.59844939
16.09.2015;0.58412233
17.09.2015;0.52320555
18.09.2015;0.45510736
19.09.2015;0.48018865
20.09.2015;0.47300725
21.09.2015;0.36114188
22.09.2015;0.30390511
23.09.2015;0.33966916
24.09.2015;0.30747794
25.09.2015;0.29318661
26.09.2015;0.27889528
27.09.2015;0.31823216
28.09.2015;0.30390511
29.09.2015;0.30747794
30.09.2015;0.28961378
01.10.2015;0.33609632
02.10.2015;0.27532245
03.10.2015;0.27532245
04.10.2015;0.30390511
05.10.2015;0.27174962
06.10.2015;0.29675944
07.10.2015;0.26099539
08.10.2015;0.28604094
09.10.2015;0.30390511
10.10.2015;0.31465933
11.10.2015;0.27532245
12.10.2015;0.30033227
13.10.2015;0.28961378
14.10.2015;0.27532245
15.10.2015;0.29675944
16.10.2015;0.3110865
17.10.2015;0.26099539
18.10.2015;0.28246811
19.10.2015;0.51245132
20.10.2015;0.42548858
21.10.2015;0.51602415
22.10.2015;0.48737004
23.10.2015;0.49812426
24.10.2015;0.55904105
25.10.2015;0.52320555
26.10.2015;0.48737004
27.10.2015;0.46586159
28.10.2015;0.45153453
29.10.2015;0.52677838
30.10.2015;0.55543249
31.10.2015;0.51959698
01.11.2015;0.55904105
02.11.2015;0.54110543
03.11.2015;0.60563078
04.11.2015;0.56261388
05.11.2015;0.57694094
06.11.2015;0.58051377
07.11.2015;0.63785773
08.11.2015;0.65218479
09.11.2015;0.6701204
10.11.2015;0.62353067
11.11.2015;0.63071207
12.11.2015;0.6342849
13.11.2015;0.6342849
14.11.2015;0.60920362
15.11.2015;0.59844939
16.11.2015;0.56618672
17.11.2015;0.56979528
18.11.2015;0.55543249
19.11.2015;0.54828683
20.11.2015;0.53035121
21.11.2015;0.60202222
22.11.2015;0.51245132
23.11.2015;0.58051377
24.11.2015;0.55543249
25.11.2015;0.57336811
26.11.2015;0.591268
27.11.2015;0.60920362
28.11.2015;0.61634928
29.11.2015;0.59844939
30.11.2015;0.62353067
01.12.2015;0.591268
02.12.2015;0.60563078
03.12.2015;0.69877452
04.12.2015;0.68087463
05.12.2015;0.65579335
06.12.2015;0.60563078
07.12.2015;0.64146629
08.12.2015;0.6342849
09.12.2015;0.64146629
10.12.2015;0.64503912
11.12.2015;0.61995784
12.12.2015;0.6342849
13.12.2015;0.62353067
14.12.2015;0.59487656
15.12.2015;0.6342849
16.12.2015;0.58412233
17.12.2015;0.60920362
18.12.2015;0.591268
19.12.2015;0.59487656
20.12.2015;0.54110543
21.12.2015;0.55543249
22.12.2015;0.49094287
23.12.2015;0.46943442
24.12.2015;0.47661581
25.12.2015;0.44338847
26.12.2015;0.3968702
27.12.2015;0.42906142
28.12.2015;0.40047876
29.12.2015;0.37543321
30.12.2015;0.41477009
31.12.2015;0.27889528
01.01.2016;0.25742256
02.01.2016;0.29675944
03.01.2016;0.28246811
04.01.2016;0.28961378
05.01.2016;0.28604094
06.01.2016;0.28246811
07.01.2016;0.25742256
08.01.2016;0.27532245
09.01.2016;0.27532245
10.01.2016;0.26460395
11.01.2016;0.26460395
12.01.2016;0.27532245
13.01.2016;0.26460395
14.01.2016;0.27174962
15.01.2016;0.28961378
16.01.2016;0.25742256
17.01.2016;0.25742256
18.01.2016;0.25742256
19.01.2016;0.26460395
20.01.2016;0.27174962
21.01.2016;0.25384973
22.01.2016;0.26817678
23.01.2016;0.51602415
24.01.2016;0.42191575
25.01.2016;0.5016971
26.01.2016;0.48018865
27.01.2016;0.49812426
28.01.2016;0.52677838
29.01.2016;0.53395977
30.01.2016;0.53395977
31.01.2016;0.49094287
01.02.2016;0.4945157
02.02.2016;0.53395977
03.02.2016;0.53395977
04.02.2016;0.54467827
05.02.2016;0.55543249
06.02.2016;0.57694094
07.02.2016;0.55904105
08.02.2016;0.591268
09.02.2016;0.58412233
10.02.2016;0.55904105
11.02.2016;0.55904105
12.02.2016;0.6773018
13.02.2016;0.64503912
14.02.2016;0.58051377
15.02.2016;0.64503912
16.02.2016;0.59844939
17.02.2016;0.59844939
18.02.2016;0.64146629
19.02.2016;0.6271035
20.02.2016;0.6342849
21.02.2016;0.65218479
22.02.2016;0.62353067
23.02.2016;0.59487656
24.02.2016;0.56618672
25.02.2016;0.63071207
26.02.2016;0.57336811
27.02.2016;0.63785773
28.02.2016;0.60920362
29.02.2016;0.61277645
01.03.2016;0.64861195
02.03.2016;0.64861195
03.03.2016;0.72746436
04.03.2016;0.68444746
05.03.2016;0.66293901
06.03.2016;0.65218479
07.03.2016;0.65218479
08.03.2016;0.64146629
09.03.2016;0.61277645
10.03.2016;0.65218479
11.03.2016;0.64146629
12.03.2016;0.61277645
13.03.2016;0.60563078
14.03.2016;0.62353067
15.03.2016;0.64861195
16.03.2016;0.61995784
17.03.2016;0.63785773
18.03.2016;0.58412233
19.03.2016;0.56618672
20.03.2016;0.6271035
21.03.2016;0.57694094
22.03.2016;0.57694094
23.03.2016;0.55543249
24.03.2016;0.56618672
25.03.2016;0.58051377
26.03.2016;0.5375326
27.03.2016;0.48737004
28.03.2016;0.46943442
29.03.2016;0.42548858
30.03.2016;0.43977991
31.03.2016;0.33252349
01.04.2016;0.29318661
02.04.2016;0.28246811
03.04.2016;0.28604094
04.04.2016;0.25027689
05.04.2016;0.27889528
06.04.2016;0.27889528
07.04.2016;0.27889528
08.04.2016;0.31465933
09.04.2016;0.27174962
10.04.2016;0.26817678
11.04.2016;0.27174962
12.04.2016;0.25742256
13.04.2016;0.26817678
14.04.2016;0.27532245
15.04.2016;0.2395584
16.04.2016;0.25027689
17.04.2016;0.26099539
18.04.2016;0.26460395
19.04.2016;0.26460395
20.04.2016;0.26460395
21.04.2016;0.26460395
22.04.2016;0.25742256
23.04.2016;0.2395584
24.04.2016;0.27174962
25.04.2016;0.2395584
26.04.2016;0.25027689
27.04.2016;0.27532245
28.04.2016;0.47300725
29.04.2016;0.38257887
30.04.2016;0.47661581
01.05.2016;0.44338847
02.05.2016;0.46586159
03.05.2016;0.50526993
04.05.2016;0.54110543
05.05.2016;0.46943442
06.05.2016;0.44792597
07.05.2016;0.45510736
08.05.2016;0.48737004
09.05.2016;0.53395977
10.05.2016;0.51959698
11.05.2016;0.51959698
12.05.2016;0.52677838
13.05.2016;0.5375326
14.05.2016;0.53035121
15.05.2016;0.54110543
16.05.2016;0.55904105
17.05.2016;0.58412233
18.05.2016;0.56618672
19.05.2016;0.53395977
20.05.2016;0.55904105
21.05.2016;0.5016971
22.05.2016;0.49812426
23.05.2016;0.54110543
24.05.2016;0.58051377
25.05.2016;0.54467827
26.05.2016;0.54467827
27.05.2016;0.5375326
28.05.2016;0.57694094
29.05.2016;0.58412233
30.05.2016;0.50526993
31.05.2016;0.53395977
01.06.2016;0.54828683
02.06.2016;0.55185966
03.06.2016;0.51959698
04.06.2016;0.50884276
05.06.2016;0.54828683
06.06.2016;0.54467827
07.06.2016;0.55904105
08.06.2016;0.53395977
09.06.2016;0.56261388
10.06.2016;0.6342849
11.06.2016;0.61995784
12.06.2016;0.61634928
13.06.2016;0.62353067
14.06.2016;0.58769517
15.06.2016;0.60920362
16.06.2016;0.61995784
17.06.2016;0.58051377
18.06.2016;0.60563078
19.06.2016;0.61277645
20.06.2016;0.60563078
21.06.2016;0.62353067
22.06.2016;0.58412233
23.06.2016;0.56261388
24.06.2016;0.56618672
25.06.2016;0.58412233
26.06.2016;0.58769517
27.06.2016;0.56618672
28.06.2016;0.56979528
29.06.2016;0.57694094
30.06.2016;0.57694094
01.07.2016;0.55904105
02.07.2016;0.50526993
03.07.2016;0.52320555
04.07.2016;0.51245132
05.07.2016;0.47661581
06.07.2016;0.43620708
07.07.2016;0.40405159
08.07.2016;0.37900604
09.07.2016;0.24670406
10.07.2016;0.26460395
11.07.2016;0.27174962
12.07.2016;0.26817678
13.07.2016;0.28246811
14.07.2016;0.26099539
15.07.2016;0.29318661
16.07.2016;0.25384973
17.07.2016;0.25027689
18.07.2016;0.2395584
19.07.2016;0.26460395
20.07.2016;0.25742256
21.07.2016;0.23598557
22.07.2016;0.22526707
23.07.2016;0.25384973
24.07.2016;0.26460395
25.07.2016;0.25742256
26.07.2016;0.24313123
27.07.2016;0.25742256
28.07.2016;0.25027689
29.07.2016;0.23241273
30.07.2016;0.25384973
31.07.2016;0.2395584
01.08.2016;0.23241273
02.08.2016;0.49094287
03.08.2016;0.40762442
04.08.2016;0.48018865
05.08.2016;0.47300725
06.08.2016;0.46586159
07.08.2016;0.52677838
08.08.2016;0.51245132
09.08.2016;0.47300725
10.08.2016;0.44338847
11.08.2016;0.42548858
12.08.2016;0.51602415
13.08.2016;0.5375326
14.08.2016;0.51602415
15.08.2016;0.56261388
16.08.2016;0.55904105
17.08.2016;0.58769517
