<0>;<1>;<2>;<3>;<4>;<5>;<6>;<7>;<8>;<9>;<10>;<11>;<12>;<13>;<14>;<15>;<16>;<17>;<18>;<19>;<20>;<21>;<22>;<23>;<24>;<25>;<26>;<27>;<28>;<29>;<30>;<31>;<32>;<33>;<34>;<35>;<36>;<37>;<38>;<39>;<40>;<41>;<42>;<43>;<44>;<45>;<46>;<47>;<48>;<49>;<50>;<51>;<52>;<53>;<54>;<55>;<56>;<57>;<58>;<59>;<60>;<61>;<62>;<63>;<64>;<65>;<66>;<67>;<68>;<69>;<70>;<71>;<72>;<73>;<74>;<75>;<76>;<77>;<78>;<79>;<80>;<81>;<82>;<83>;<84>;<85>;<86>;<87>;<88>;<89>;<90>;<91>;<92>;<93>;<94>;<95>;<96>;<97>;<98>;<99>;<100>;<101>;<102>;<103>;<104>;<105>;<106>;<107>;<108>;<109>;<110>;<111>;<112>;<113>;<114>;<115>;<116>;<117>;<118>;<119>;<120>;<121>;<122>;<123>;<124>;<125>;<126>;<127>;<128>;<129>;<130>;<131>;<132>;<133>;<134>;<135>;<136>;<137>;<138>;<139>;<140>;<141>;<142>;<143>;<144>;<145>;<146>;<147>;<148>;<149>;<150>;<151>;<152>;<153>;<154>;<155>;<156>;<157>;<158>;<159>;<160>;<161>;<162>;<163>;<164>;<165>;<166>;<167>;<168>;<169>;<170>;<171>;<172>;<173>;<174>;<175>;<176>;<177>;<178>;<179>;<180>;<181>;<182>;<183>;<184>;<185>;<186>;<187>;<188>;
02/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;123;254;253;246;211;167;108;211;35;211;133;19;177;177;19;25;200;172;21;13;75;253;89;14;15;31;189;225;42;14;16;17;122;254;85;14;17;17;14;85;254;184;29;15;18;18;14;43;198;254;73;12;17;18;18;15;25;135;254;132;26;15;18;18;18;16;15;93;254;229;54;14;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
03/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;75;254;254;254;174;238;74;214;81;80;254;38;41;254;96;13;57;253;97;13;15;121;254;63;12;13;43;246;169;23;15;16;17;122;254;85;14;17;17;14;84;254;183;30;14;18;18;13;35;196;252;88;19;16;17;18;15;19;127;254;188;32;13;18;18;18;17;15;67;225;251;92;14;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
04/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;18;13;77;254;254;254;195;182;133;108;206;30;214;136;12;118;252;37;13;118;254;45;12;23;183;222;43;14;14;59;246;160;22;16;16;18;158;253;85;14;17;17;13;84;254;183;29;15;18;18;14;35;196;252;125;17;16;18;18;16;15;80;254;191;52;14;18;18;18;17;12;51;206;254;113;22;15;18;17;18;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
05/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;73;254;254;254;242;139;218;65;242;57;63;254;61;21;199;149;16;21;174;198;25;13;33;222;177;23;16;12;65;254;109;15;17;15;30;181;254;85;15;18;17;14;84;254;184;30;14;18;18;15;25;136;254;125;18;16;18;18;17;13;80;248;242;63;13;18;18;18;18;15;27;168;254;151;22;14;18;18;18;18;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
06/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;18;18;15;38;246;252;251;248;130;214;89;124;175;19;172;177;14;66;254;77;12;45;254;119;14;13;61;254;120;15;17;15;103;254;100;15;17;14;29;181;254;66;13;18;17;13;83;254;184;30;14;18;18;15;19;134;254;125;18;15;18;18;17;14;46;212;246;63;13;17;18;17;18;15;26;138;254;156;35;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
07/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;34;244;254;252;206;179;124;189;50;250;58;55;254;63;12;144;211;27;12;96;254;59;14;14;103;254;90;12;17;15;115;254;63;12;18;15;29;184;227;46;13;17;17;15;56;222;187;31;14;18;18;16;19;135;254;127;24;15;18;18;18;13;42;214;248;101;16;17;18;18;18;16;15;109;254;213;43;12;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
08/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;34;244;254;254;177;219;96;240;53;126;173;20;171;177;18;41;248;113;12;18;149;207;25;15;16;145;247;53;13;16;23;164;245;57;14;18;15;28;188;229;47;13;18;18;12;49;250;186;30;14;18;18;16;19;135;254;187;32;14;18;18;18;14;37;160;254;110;16;17;18;18;18;17;16;99;246;214;55;15;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
09/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;35;244;254;254;209;197;115;160;135;52;254;41;42;254;90;12;90;253;49;12;34;234;143;16;15;26;205;193;28;15;15;25;200;222;32;14;18;13;52;240;223;48;14;18;18;14;82;252;184;31;14;18;18;16;19;92;254;186;32;14;18;18;18;14;22;150;253;111;15;15;18;18;18;17;12;62;241;254;80;13;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
10/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;31;229;254;244;222;147;186;82;242;38;167;136;12;132;219;25;20;195;159;19;12;77;254;74;13;14;51;254;136;17;17;14;47;229;183;28;15;18;13;57;241;213;29;15;18;17;14;82;254;184;31;15;18;18;17;13;80;254;187;32;14;18;17;18;15;22;151;252;127;25;15;18;18;18;18;13;62;242;254;80;13;17;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
11/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;17;17;171;254;240;237;124;223;71;216;80;55;254;40;37;254;92;12;54;254;74;12;17;147;233;33;15;14;86;254;88;13;18;13;51;254;133;17;17;18;13;57;244;165;24;15;17;17;14;82;254;186;30;14;18;18;17;13;79;254;188;32;14;18;18;18;15;22;133;254;172;26;15;18;18;18;18;14;39;187;254;90;19;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
12/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;169;254;250;233;163;175;110;110;177;20;172;139;12;130;221;25;14;132;220;29;13;34;231;143;17;16;14;127;254;51;13;18;14;85;254;117;15;17;18;12;66;254;163;25;16;18;17;13;81;254;186;31;14;18;18;17;13;79;254;188;32;15;18;18;18;16;14;92;254;172;26;15;18;18;18;18;13;31;184;254;134;19;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
13/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;17;169;254;254;186;197;115;193;51;246;43;78;254;34;27;224;111;12;34;242;133;14;13;76;254;74;13;16;22;186;206;28;15;17;13;111;254;70;14;18;17;16;100;254;141;15;17;18;17;14;81;254;186;32;15;17;18;17;13;79;254;188;32;14;18;18;17;17;14;92;254;172;26;15;18;18;18;18;14;31;186;254;134;19;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
14/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;170;254;253;184;206;92;229;54;165;131;21;214;102;12;96;254;39;12;85;254;55;14;14;123;231;33;15;15;41;241;139;18;17;16;21;143;254;45;13;17;17;15;99;254;105;15;17;18;17;13;81;254;163;18;16;18;18;17;13;79;254;190;32;14;18;18;18;17;14;91;254;174;26;15;18;18;18;18;14;32;160;254;135;19;16;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
15/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;18;18;17;17;169;254;254;221;183;117;162;108;68;231;25;84;231;27;25;228;125;12;23;182;179;20;15;26;207;143;17;17;13;74;254;88;14;18;15;31;206;207;37;15;18;17;16;142;254;100;13;18;18;17;13;81;254;127;18;16;18;18;17;13;79;254;189;32;14;18;18;18;17;14;92;254;174;27;15;18;17;18;18;15;18;125;254;135;19;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
16/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;170;254;254;237;147;176;93;204;31;216;81;20;218;101;12;95;254;39;12;58;254;90;13;14;61;254;75;13;17;16;121;254;50;14;18;14;38;233;166;21;16;17;16;24;159;252;61;13;18;18;17;13;81;254;126;18;16;18;18;17;13;78;254;189;33;14;18;17;18;17;14;92;254;173;27;15;18;18;18;18;16;18;125;254;135;20;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
17/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;170;254;252;250;126;206;65;237;49;113;190;15;117;196;19;26;227;126;13;15;128;231;33;15;15;120;228;33;15;16;23;188;209;26;16;18;13;68;254;132;15;17;18;15;23;163;248;59;14;18;18;17;15;127;254;126;18;17;18;18;17;13;78;254;191;33;14;18;18;18;17;14;90;254;174;27;15;18;18;18;18;16;18;125;254;136;19;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
18/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;170;254;250;234;147;184;76;160;115;39;251;47;32;246;73;12;73;254;50;12;34;233;127;14;16;26;207;146;17;17;14;53;248;146;16;17;18;12;102;254;87;14;18;18;14;39;222;225;34;14;18;18;16;19;133;254;123;15;18;18;18;17;13;78;254;190;33;14;18;18;18;17;14;91;254;173;27;15;18;18;18;18;16;18;124;254;136;19;16;18;18;18;18;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
19/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;170;254;254;173;172;144;137;83;211;24;186;128;12;119;193;21;19;184;165;17;12;92;254;47;15;13;60;254;77;13;18;12;90;254;93;13;18;17;17;132;254;52;14;18;18;14;45;225;188;32;15;18;18;16;19;134;254;76;13;17;18;18;17;13;77;254;191;32;15;18;18;18;17;14;91;254;173;27;15;18;18;18;18;16;18;123;254;136;20;16;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
20/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;170;254;254;208;195;90;195;46;244;50;75;244;28;34;254;70;12;67;254;59;13;20;180;170;18;17;15;121;238;34;15;17;16;140;248;45;14;18;15;27;181;229;35;14;18;18;12;73;254;162;18;16;18;18;16;19;137;252;76;13;18;18;18;17;13;78;254;143;18;16;18;18;18;17;14;90;254;176;27;15;18;18;18;18;16;18;123;254;137;20;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
21/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;18;17;17;170;254;254;176;188;87;223;57;164;117;27;238;82;13;158;155;15;19;181;166;18;13;57;254;80;13;16;25;207;149;17;17;16;25;200;186;25;15;18;13;40;241;164;24;16;18;18;14;81;254;126;18;17;18;18;15;28;195;254;70;12;18;18;18;17;15;125;254;130;19;16;18;18;18;17;14;90;252;174;27;15;18;18;18;17;16;18;123;252;137;20;15;18;17;18;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
22/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;17;17;169;254;254;218;164;111;152;96;81;213;19;130;186;15;53;254;51;12;67;254;59;14;15;137;216;29;16;13;59;254;77;13;17;14;58;253;123;17;17;18;14;59;254;120;16;17;17;17;14;124;254;100;12;18;18;18;15;34;197;222;41;14;18;17;18;16;19;129;254;131;19;16;18;18;18;17;14;90;254;174;27;15;18;18;18;18;16;18;123;254;137;20;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
23/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;169;254;242;213;133;141;95;162;36;247;50;45;252;42;14;157;154;16;19;181;169;18;15;31;234;119;13;17;15;124;235;34;15;18;14;97;254;72;12;18;17;15;99;254;74;12;18;18;16;20;135;254;74;14;18;18;18;14;33;203;216;41;15;18;18;17;16;19;127;254;132;19;17;18;18;18;17;15;89;252;177;27;15;18;18;18;18;16;18;123;254;138;20;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
24/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;19;176;254;244;250;119;183;65;234;34;166;119;16;187;120;12;71;254;36;13;66;254;58;13;13;102;248;41;15;15;33;228;146;17;17;16;20;151;225;37;15;18;16;20;156;248;53;13;18;18;15;23;187;248;45;13;18;18;17;13;60;250;204;26;15;18;18;18;16;18;129;254;94;12;17;18;18;18;17;14;89;254;174;23;15;18;18;18;18;16;17;121;254;138;20;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
25/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;33;242;254;241;172;118;201;57;209;62;80;212;19;84;221;25;21;198;115;13;16;143;187;23;15;23;193;157;16;17;13;74;254;77;13;18;15;34;233;165;19;16;18;15;25;206;194;29;15;18;18;15;34;200;213;38;15;17;18;18;13;65;252;151;22;16;18;18;18;16;19;167;254;79;13;17;18;18;18;17;14;90;254;118;16;16;18;18;18;18;16;17;122;254;138;21;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
26/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;34;244;254;246;202;139;156;80;125;121;31;246;53;25;234;73;12;77;244;36;12;45;254;84;13;14;65;254;71;14;17;17;141;231;34;15;18;14;69;254;94;15;18;18;14;49;254;137;18;17;18;18;13;57;254;163;22;16;18;18;18;12;88;254;149;20;16;18;18;18;15;33;188;254;79;15;18;18;18;18;17;16;138;254;117;16;16;18;18;18;18;15;23;178;254;108;13;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
27/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;34;244;254;254;155;180;113;133;73;201;22;168;122;12;141;175;16;24;227;99;12;15;139;211;24;16;15;151;197;21;17;15;32;233;125;15;17;17;14;122;254;54;14;18;18;14;81;253;107;13;18;18;18;13;78;254;129;14;17;18;18;17;17;111;254;97;14;17;18;18;18;14;32;189;254;61;12;18;18;18;18;16;21;144;254;117;18;17;18;18;18;18;15;29;182;254;85;14;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
28/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;34;244;254;254;151;188;90;173;43;244;38;81;216;19;59;252;46;12;109;211;23;13;45;254;84;13;15;48;250;94;14;18;13;74;254;62;13;18;16;26;206;191;24;16;18;17;14;126;254;64;13;18;18;17;17;115;254;91;15;17;18;18;17;15;123;254;92;14;18;18;18;18;14;33;214;218;43;14;18;18;18;18;15;21;143;254;92;12;17;18;18;18;18;14;29;182;254;85;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
29/02/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;33;242;254;253;173;193;82;209;37;174;88;31;248;55;18;207;115;12;31;234;84;13;15;139;211;24;16;13;113;238;34;15;17;20;165;209;27;16;18;14;55;254;115;16;17;18;16;21;186;214;36;15;18;18;16;17;155;252;62;13;18;18;18;15;25;172;254;55;13;18;18;18;18;13;61;244;219;40;14;18;18;18;18;15;21;168;254;68;13;18;18;18;18;18;14;29;186;254;72;12;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
01/03/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;18;15;49;254;254;184;150;169;80;172;65;109;168;15;172;122;12;94;207;22;13;135;206;21;14;45;254;84;13;15;33;230;141;15;18;15;42;248;109;13;18;18;13;100;254;69;13;18;18;15;40;244;155;21;16;18;18;15;27;187;234;44;14;18;18;18;15;26;184;238;46;14;18;17;18;17;13;61;250;164;23;16;18;18;18;18;15;38;206;251;68;14;18;18;18;18;18;13;52;241;223;47;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
02/03/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;77;252;254;190;187;152;111;127;98;59;234;23;85;214;21;35;244;65;12;46;251;59;14;15;138;212;24;16;13;81;254;48;14;18;13;91;254;49;14;18;16;22;179;219;30;15;18;18;14;72;254;102;15;17;18;18;13;50;242;174;26;16;18;18;18;14;48;237;177;26;16;18;18;18;18;12;95;254;154;23;16;18;18;17;18;14;38;207;231;38;14;18;18;18;17;18;13;57;241;223;47;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
03/03/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;76;254;254;238;200;115;146;81;163;28;222;52;32;247;55;12;149;155;16;15;143;172;19;14;45;254;85;13;17;20;170;183;20;17;17;19;168;187;22;16;18;14;43;237;136;15;17;18;17;16;117;254;61;13;18;18;17;12;72;254;140;16;17;18;18;18;13;57;254;166;19;16;18;18;18;17;16;107;254;125;14;17;18;18;18;18;13;51;254;201;36;15;18;18;18;18;18;12;63;254;206;26;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
04/03/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;76;254;254;188;163;101;178;49;218;23;163;120;13;171;121;12;71;254;36;12;55;254;47;14;15;138;213;24;16;14;57;254;69;13;17;14;53;254;97;12;18;18;12;81;254;75;14;18;18;16;24;177;229;34;15;17;18;17;15;100;254;90;12;18;18;18;17;15;92;254;113;17;17;18;18;18;16;17;153;254;97;15;17;18;18;18;18;14;72;254;189;23;15;18;18;18;18;17;15;100;254;162;25;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
05/03/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;77;254;254;184;182;95;188;49;200;43;84;184;14;85;211;21;23;219;106;13;20;186;131;15;15;45;254;85;13;17;16;135;221;27;16;18;14;111;238;39;15;17;17;18;152;245;40;15;18;18;14;42;241;164;21;17;18;18;16;20;152;251;61;13;18;18;17;17;14;120;254;88;12;18;18;18;18;16;25;167;254;60;13;18;18;18;18;17;13;77;254;138;20;16;18;18;18;18;17;15;111;254;139;15;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
06/03/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;130;254;254;210;143;89;186;56;146;86;37;233;29;34;234;43;12;108;196;20;13;67;248;41;15;15;138;212;24;16;15;37;254;98;13;18;15;24;213;158;19;17;18;15;37;238;160;19;17;18;18;13;73;254;95;13;18;18;18;15;25;204;216;34;15;17;18;18;16;22;154;254;62;13;18;18;18;18;14;31;218;238;51;13;18;18;18;18;17;17;121;254;127;14;17;17;18;17;18;16;23;157;254;104;16;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
