"MT_250";"MT_251";"MT_252";"MT_253"
0.18290598;0.20534493;0.26466278;0.21673084
0.14158562;0.1906879;0.24318239;0.21976898
0.11211317;0.15643932;0.25390471;0.20469859
0.15932803;0.22000195;0.28968155;0.20770665
0.15337459;0.16621067;0.2467565;0.20169053
0.12390215;0.14178229;0.23960828;0.1806341
0.14158562;0.13689662;0.27538511;0.24082541
0.12390215;0.20045925;0.23960828;0.18665022
0.11211317;0.17598202;0.25751456;0.21372278
0.19469496;0.15155364;0.25751456;0.20770665
0.10621869;0.161325;0.25751456;0.23480929
0.12390215;0.1808677;0.25751456;0.23180123
0.14748011;0.17598202;0.26823689;0.23480929
0.12390215;0.161325;0.32188427;0.23781735
0.12979664;0.161325;0.36480932;0.29602334
0.14158562;0.1906879;0.37910576;0.27394417
0.12979664;0.15643932;0.3969763;0.26792805
0.11211317;0.26402189;0.37553165;0.2498496
0.12390215;0.34712722;0.37910576;0.30206955
0.19469496;0.28845026;0.49354873;0.35031885
0.67480106;0.27379324;0.55198542;0.32318614
0.48558798;0.28845026;0.59501769;0.36238118
0.63342175;0.56888802;0.70967511;0.44083143
0.50928382;0.75503225;0.70967511;0.47701841
0.52702623;0.50845222;0.55198542;0.50718927
0.44420866;0.57865937;0.58064977;0.39859824
0.37760094;0.48890952;0.64158833;0.41667669
0.43831418;0.57865937;0.72404303;0.45890988
0.51517831;0.62277702;0.7562815;0.61578029
0.56245211;0.50356654;0.82436828;0.72437132
0.5210728;0.49379519;0.75985561;0.71230899
0.55066313;0.53459058;0.77422352;0.68213813
0.58019452;0.49868087;0.79212981;0.66706774
0.61567934;0.57865937;0.82079417;0.71230899
0.61567934;0.62277702;0.87097466;0.67609193
0.62752726;0.59336525;0.88530684;0.67308386
0.68069555;0.55418214;0.82079417;0.71531705
0.64526967;0.5737737;0.81722006;0.68514619
0.67480106;0.64725425;0.82079417;0.72437132
0.65705865;0.62766269;0.8100361;0.68514619
0.65705865;0.58847958;0.78494585;0.72737938
0.65705865;0.57865937;0.78494585;0.6640296
0.63931624;0.53947626;0.8387362;0.65196727
0.58614795;0.6374829;0.79927803;0.63689688
0.60978485;0.56395349;0.84588441;0.67913007
0.61567934;0.55906781;0.80646199;0.78203586
0.56245211;0.54929646;0.81722006;0.74548791
0.66890657;0.50845222;0.80646199;0.69720852
0.67480106;0.49868087;0.82436828;0.73038744
0.59793693;0.5198847;0.78494585;0.73643364
0.58614795;0.54436193;0.79927803;0.72136325
0.63931624;0.5198847;0.81364595;0.7605583
0.59793693;0.42534688;0.76346546;0.71531705
0.64526967;0.53947626;0.79927803;0.68514619
0.56840554;0.59336525;0.8387362;0.72437132
0.61567934;0.55418214;0.8387362;0.72136325
0.58614795;0.52477037;0.82797813;0.72737938
0.69254347;0.5737737;0.8387362;0.72437132
0.65116416;0.73055501;0.77779763;0.72737938
0.66295314;0.62766269;0.77779763;0.75454217
0.63931624;0.47913817;0.8100361;0.73038744
0.65116416;0.63254837;0.7885557;0.76690531
0.7457707;0.71096346;0.8100361;0.79719649
0.73392278;0.7452609;0.84588441;0.77295151
0.71618037;0.62766269;0.84588441;0.785074
0.68069555;0.66684581;0.82436828;0.80324269
0.70439139;0.75503225;0.8423103;0.77902779
0.65116416;0.67666602;0.79570392;0.82141138
0.69254347;0.63254837;0.86740055;0.80020455
0.67480106;0.68643737;0.84588441;0.77295151
0.68664898;0.73544069;0.83512634;0.75454217
0.73392278;0.66684581;0.84588441;0.79719649
0.70439139;0.77955833;0.82436828;0.80928889
0.59204244;0.71096346;0.85306837;0.72437132
0.63342175;0.60318546;0.83512634;0.72737938
0.68069555;0.60807114;0.8100361;0.77295151
0.64526967;0.55906781;0.80646199;0.6911924
0.63931624;0.54436193;0.82436828;0.73038744
0.64526967;0.56395349;0.80288788;0.74548791
0.68664898;0.63254837;0.73476536;0.70325472
0.69254347;0.5737737;0.77422352;0.58260137
0.69254347;0.60318546;0.74194932;0.53432198
0.62157383;0.58847958;0.64516244;0.55243051
0.59204244;0.57865937;0.5663176;0.54036819
0.59793693;0.5737737;0.49354873;0.48607267
0.62157383;0.56888802;0.43632725;0.51624353
0.50928382;0.54929646;0.33975482;0.48306461
0.46790451;0.42534688;0.30397798;0.37444351
0.35985853;0.3324702;0.28968155;0.2498496
0.37164751;0.32264999;0.29682977;0.22277704
0.14158562;0.28356459;0.29325566;0.17762604
0.12979664;0.31776432;0.271811;0.18965828
0.17701149;0.24443033;0.28968155;0.15653953
0.13569113;0.17598202;0.28968155;0.16556371
0.14748011;0.15643932;0.27895922;0.15653953
0.15932803;0.20045925;0.28253333;0.1745879
0.18290598;0.1906879;0.26466278;0.15653953
0.14748011;0.1808677;0.25751456;0.13247503
0.06489832;0.14666797;0.25751456;0.16556371
0.15932803;0.1808677;0.26823689;0.1806341
0.13569113;0.17109635;0.25033061;0.14751534
0.09442971;0.12712527;0.25751456;0.14450728
0.11211317;0.12712527;0.26823689;0.15653953
0.1003242;0.2102306;0.24318239;0.16556371
0.09442971;0.17598202;0.26108867;0.16857177
0.15337459;0.15643932;0.25033061;0.12943689
0.11211317;0.15643932;0.27895922;0.15954759
0.08264073;0.1808677;0.24318239;0.17762604
0.15932803;0.17598202;0.27538511;0.15954759
0.11800766;0.15155364;0.27538511;0.20770665
0.12390215;0.15643932;0.38625398;0.1745879
0.11800766;0.20045925;0.40055041;0.1745879
0.1003242;0.14666797;0.37553165;0.20770665
0.07079281;0.16621067;0.35405125;0.1806341
0.13569113;0.17598202;0.49354873;0.33825653
0.20648394;0.15155364;0.48640051;0.42873902
0.75166519;0.13201094;0.46495586;0.36842739
0.50333039;0.24931601;0.5663176;0.30808567
0.5210728;0.64236858;0.69895279;0.45289376
0.49154141;0.68643737;0.72404303;0.44684755
0.4974359;0.59825093;0.57350155;0.40765251
0.43241969;0.49379519;0.55555953;0.35636506
0.40878279;0.52477037;0.6523464;0.43779329
0.43241969;0.54929646;0.70967511;0.60672603
0.50928382;0.65213993;0.75270739;0.62784262
0.58614795;0.47913817;0.77779763;0.63990495
0.5447097;0.50356654;0.75985561;0.69420046
0.56840554;0.58847958;0.80646199;0.6640296
0.50333039;0.57865937;0.83155224;0.6911924
0.58019452;0.56888802;0.84588441;0.6911924
0.52702623;0.5198847;0.84588441;0.63990495
0.5447097;0.49868087;0.81364595;0.68818433
0.59793693;0.61295681;0.92472926;0.64291301
0.72207486;0.62766269;0.87454877;0.66102154
0.79893899;0.54436193;0.8387362;0.69420046
0.73392278;0.5835939;0.8423103;0.73038744
0.7457707;0.66684581;0.8423103;0.71230899
0.75166519;0.50356654;0.81722006;0.63990495
0.69254347;0.53947626;0.85306837;0.70024666
0.68069555;0.53459058;0.83155224;0.6911924
0.71618037;0.56395349;0.86740055;0.70930093
0.73981727;0.71096346;0.85664248;0.65497533
0.73392278;0.62766269;0.82797813;0.64595115
0.66890657;0.49868087;0.79212981;0.65196727
0.71028588;0.5198847;0.8100361;0.65801348
0.64526967;0.52965605;0.77061367;0.62784262
0.63931624;0.55906781;0.80646199;0.62179641
0.75166519;0.59336525;0.81722006;0.66706774
0.63342175;0.50845222;0.80646199;0.63085068
0.73392278;0.49868087;0.77779763;0.61277223
0.62752726;0.48890952;0.84588441;0.64291301
0.69254347;0.54929646;0.77422352;0.6640296
0.65705865;0.5835939;0.8387362;0.65801348
0.72802829;0.61295681;0.74552343;0.69420046
0.72802829;0.61784249;0.82079417;0.71832511
0.73981727;0.59825093;0.78137174;0.72437132
0.73981727;0.55418214;0.82797813;0.69720852
0.79893899;0.53947626;0.83155224;0.6911924
0.81078691;0.65707446;0.85306837;0.75755023
0.77530209;0.71096346;0.79212981;0.74849597
0.7930445;0.65707446;0.83155224;0.71832511
0.8166814;0.67178034;0.82436828;0.74247985
0.75755968;0.66196013;0.84945852;0.7605583
0.75166519;0.71096346;0.85664248;0.78203586
0.7930445;0.76485245;0.85306837;0.77598965
0.78715001;0.68155169;0.8100361;0.76690531
0.76351312;0.67178034;0.83155224;0.74548791
0.72207486;0.7452609;0.82797813;0.72136325
0.73981727;0.64725425;0.8100361;0.70626278
0.67480106;0.63254837;0.82436828;0.68514619
0.7694076;0.67178034;0.81722006;0.67609193
0.70439139;0.62766269;0.79927803;0.70325472
0.59793693;0.65213993;0.81722006;0.68213813
0.73981727;0.60807114;0.7562815;0.67609193
0.65116416;0.60807114;0.75270739;0.71531705
0.68664898;0.63254837;0.74194932;0.64595115
0.63931624;0.56888802;0.76346546;0.51624353
0.62157383;0.5835939;0.73476536;0.47401035
0.60383142;0.56395349;0.61649809;0.51925159
0.57430003;0.54929646;0.52217735;0.45890988
0.56245211;0.54436193;0.40412452;0.45590182
0.62157383;0.56395349;0.32188427;0.44985561
0.51517831;0.52477037;0.32188427;0.37143545
0.46195108;0.45466093;0.30397798;0.30808567
0.43241969;0.36666992;0.29325566;0.21673084
0.37164751;0.34712722;0.26466278;0.17157983
0.18880047;0.27867891;0.29682977;0.16255565
0.14158562;0.31287864;0.25390471;0.16556371
0.19469496;0.21511628;0.27895922;0.15954759
0.20648394;0.17109635;0.27895922;0.14450728
0.19469496;0.14178229;0.27538511;0.16857177
0.16522252;0.18575337;0.25033061;0.16255565
0.17111701;0.17109635;0.25751456;0.16255565
0.15932803;0.14178229;0.25033061;0.12642883
0.10621869;0.14178229;0.26823689;0.13849116
0.18880047;0.17109635;0.25751456;0.14149922
0.12390215;0.14178229;0.25033061;0.14450728
0.10621869;0.12223959;0.25751456;0.12342077
0.13569113;0.11241939;0.25751456;0.15353146
0.12390215;0.17598202;0.22888595;0.14751534
0.11211317;0.16621067;0.26823689;0.14149922
0.14748011;0.14178229;0.26108867;0.15954759
0.16522252;0.12223959;0.25033061;0.13247503
0.12979664;0.161325;0.25390471;0.14149922
0.12390215;0.15643932;0.271811;0.12342077
0.1003242;0.13201094;0.3326066;0.12041271
0.16522252;0.12223959;0.38625398;0.16255565
0.12390215;0.18575337;0.37195754;0.1745879
0.1003242;0.15643932;0.35405125;0.12342077
0.11800766;0.15155364;0.37910576;0.13849116
0.11800766;0.13689662;0.38267987;0.12342077
0.23601533;0.13689662;0.51145502;0.24383347
0.45605659;0.12712527;0.55198542;0.23180123
0.46790451;0.23954466;0.60216591;0.36842739
0.63931624;0.56888802;0.73476536;0.37748165
0.53881521;0.74032636;0.69895279;0.38653592
0.53292072;0.64725425;0.5448372;0.38653592
0.42057177;0.59825093;0.53647378;0.36238118
0.36575302;0.50356654;0.68101076;0.32920226
0.40878279;0.48402384;0.68462061;0.44083143
0.49154141;0.5198847;0.77061367;0.58560943
0.56245211;0.63254837;0.80646199;0.57655517
0.52702623;0.46443228;0.75270739;0.62784262
0.50333039;0.61295681;0.7885557;0.61277223
0.55655762;0.57865937;0.7562815;0.61578029
0.58019452;0.54436193;0.78137174;0.58560943
0.59793693;0.64236858;0.7885557;0.56449284
0.66295314;0.56888802;0.77061367;0.56148478
0.70439139;0.54929646;0.79570392;0.51624353
0.69843796;0.48402384;0.8100361;0.54638431
0.72207486;0.46936682;0.80288788;0.60973409
0.66295314;0.54929646;0.77061367;0.59165564
0.65705865;0.49868087;0.8100361;0.53736013
0.72802829;0.5737737;0.80646199;0.51624353
0.77530209;0.53947626;0.8387362;0.53131392
0.65705865;0.55906781;0.79570392;0.57053904
0.72802829;0.50845222;0.81364595;0.52830586
0.77530209;0.55906781;0.81364595;0.50114306
0.72802829;0.66684581;0.82436828;0.55243051
0.73981727;0.54929646;0.86382644;0.55847672
0.68664898;0.50845222;0.75270739;0.54638431
0.55655762;0.5198847;0.87454877;0.52830586
0.65116416;0.49868087;0.79570392;0.47701841
0.63342175;0.5198847;0.78494585;0.50415113
0.62157383;0.47913817;0.74913328;0.51624353
0.61567934;0.49379519;0.74913328;0.53432198
0.56840554;0.50356654;0.77061367;0.55243051
0.60383142;0.58847958;0.7562815;0.54337625
0.60978485;0.52477037;0.80646199;0.58861749
0.62157383;0.55906781;0.74913328;0.57354711
0.67480106;0.47913817;0.74913328;0.58861749
0.58614795;0.49868087;0.85664248;0.58560943
0.71618037;0.54436193;0.79927803;0.58861749
0.72802829;0.54436193;0.80288788;0.57354711
0.85806071;0.70114325;0.84945852;0.60672603
0.66295314;0.56395349;0.84945852;0.63085068
0.71618037;0.72073481;0.82079417;0.64595115
0.7694076;0.64236858;0.86021659;0.62483456
0.72207486;0.67666602;0.8423103;0.63085068
0.73392278;0.73055501;0.8100361;0.66102154
0.70439139;0.65707446;0.8387362;0.6911924
0.69254347;0.62277702;0.8100361;0.6700758
0.73392278;0.60318546;0.82079417;0.62483456
0.70439139;0.62277702;0.80646199;0.60371796
0.68069555;0.59336525;0.82079417;0.64291301
0.70439139;0.62766269;0.82079417;0.60672603
0.66295314;0.61784249;0.82436828;0.61578029
0.64526967;0.5737737;0.81364595;0.54942245
0.57430003;0.61295681;0.79570392;0.51624353
0.58019452;0.54436193;0.77422352;0.52526772
0.56245211;0.54436193;0.77061367;0.49512694
0.58019452;0.62277702;0.74913328;0.48607267
0.59793693;0.58847958;0.77061367;0.46194802
0.58614795;0.60807114;0.77061367;0.46796414
0.43831418;0.5737737;0.60216591;0.3955601
0.41467728;0.53459058;0.51860324;0.34731079
0.33628058;0.54436193;0.38625398;0.21372278
0.37760094;0.54929646;0.30040387;0.21071472
0.28906572;0.49379519;0.31473605;0.24383347
0.24190981;0.37644127;0.29682977;0.24684154
0.26548777;0.31776432;0.28253333;0.19567441
0.21827291;0.29822161;0.28610744;0.15353146
0.23601533;0.25420168;0.27895922;0.14751534
0.24190981;0.28356459;0.25751456;0.1745879
0.27727675;0.19557358;0.28610744;0.16255565
0.27727675;0.13689662;0.29682977;0.13849116
0.27138226;0.12223959;0.26108867;0.14751534
0.23012084;0.16621067;0.25751456;0.16556371
0.23012084;0.14178229;0.26466278;0.16556371
0.2478043;0.11241939;0.25033061;0.13247503
0.26548777;0.12712527;0.271811;0.13849116
0.25369879;0.13689662;0.25033061;0.16857177
0.23601533;0.12712527;0.25033061;0.12041271
0.2478043;0.10264804;0.2467565;0.12041271
0.2478043;0.06844831;0.25390471;0.13247503
0.25959328;0.16621067;0.23960828;0.13849116
0.25369879;0.13201094;0.26108867;0.11138852
0.29496021;0.11730506;0.25033061;0.12642883
0.11800766;0.11730506;0.25390471;0.15954759
0.10621869;0.14178229;0.25033061;0.13849116
0.08264073;0.13201094;0.26823689;0.13548309
0.14748011;0.11241939;0.26466278;0.13247503
0.10621869;0.12712527;0.271811;0.15353146
0.09442971;0.17109635;0.26108867;0.19266635
0.1003242;0.13201094;0.25390471;0.19266635
0.05310934;0.13689662;0.25751456;0.19567441
0.1003242;0.12712527;0.34332893;0.19868247
0.19469496;0.10753371;0.50784517;0.24082541
0.43241969;0.10753371;0.51502913;0.24082541
0.37164751;0.23465898;0.52932557;0.21976898
0.61567934;0.5737737;0.72404303;0.40765251
0.60383142;0.64236858;0.65592051;0.43478522
0.4974359;0.54436193;0.55555953;0.38349777
0.46195108;0.48402384;0.52575146;0.36238118
0.36575302;0.56395349;0.5663176;0.34731079
0.42057177;0.47425249;0.69895279;0.53131392
0.53292072;0.45954661;0.73837521;0.69720852
0.56245211;0.5198847;0.74913328;0.69720852
0.58614795;0.44000391;0.75985561;0.71531705
0.50928382;0.55906781;0.71685907;0.70930093
0.53292072;0.44000391;0.74913328;0.7394417
0.60978485;0.45954661;0.73837521;0.74247985
0.62157383;0.48890952;0.76346546;0.70626278
0.61567934;0.48402384;0.78494585;0.73342558
0.58019452;0.45954661;0.80288788;0.6911924
0.63342175;0.46443228;0.78494585;0.70325472
0.59793693;0.5198847;0.78494585;0.70325472
0.71618037;0.59336525;0.77422352;0.75150403
0.69254347;0.54436193;0.77422352;0.71230899
0.66295314;0.56888802;0.80646199;0.71832511
0.69254347;0.49379519;0.80288788;0.75454217
0.64526967;0.46936682;0.78137174;0.73643364
0.66890657;0.58847958;0.83155224;0.73342558
0.67480106;0.5835939;0.78494585;0.68213813
0.75755968;0.5198847;0.7885557;0.72437132
0.72207486;0.51499902;0.80288788;0.70626278
0.71028588;0.53459058;0.77061367;0.72136325
0.72207486;0.5198847;0.77779763;0.6911924
0.69843796;0.48890952;0.79927803;0.6700758
0.60383142;0.55418214;0.81364595;0.70930093
0.55655762;0.47913817;0.81364595;0.73342558
0.56840554;0.45954661;0.77779763;0.71531705
0.56245211;0.46443228;0.8387362;0.75150403
0.56840554;0.59825093;0.77422352;0.73038744
0.62752726;0.5835939;0.81722006;0.71230899
0.68069555;0.52965605;0.8423103;0.71531705
0.68664898;0.52965605;0.7562815;0.72136325
0.62157383;0.55418214;0.77422352;0.74849597
0.65116416;0.54436193;0.79570392;0.75755023
0.62752726;0.60807114;0.79212981;0.74849597
0.63342175;0.63254837;0.82436828;0.75454217
0.63931624;0.62766269;0.8423103;0.76994345
0.71618037;0.61295681;0.89963901;0.7605583
0.69843796;0.67178034;0.96057758;0.74849597
0.69843796;0.73055501;0.89963901;0.70930093
0.71028588;0.74032636;0.83512634;0.71230899
0.72207486;0.6374829;0.87097466;0.72437132
0.69254347;0.62766269;0.81364595;0.74247985
0.72207486;0.59825093;0.82436828;0.72737938
0.67480106;0.62766269;0.80288788;0.70626278
0.70439139;0.70607778;0.8100361;0.73038744
0.60383142;0.67666602;0.83155224;0.70930093
0.71028588;0.59336525;0.83155224;0.66102154
0.69843796;0.61784249;0.77779763;0.67913007
0.66295314;0.68643737;0.80646199;0.66706774
0.65705865;0.56888802;0.76346546;0.69720852
0.65705865;0.59825093;0.78494585;0.70325472
0.64526967;0.67178034;0.77061367;0.63388882
0.61567934;0.58847958;0.78494585;0.57956323
0.62752726;0.58847958;0.75985561;0.55847672
0.46195108;0.56395349;0.64516244;0.42873902
0.43241969;0.55906781;0.53647378;0.32920226
0.45605659;0.54436193;0.42560492;0.27996029
0.43831418;0.54929646;0.32903249;0.23781735
0.42057177;0.51499902;0.29682977;0.18364216
0.37760094;0.42046121;0.30758783;0.29301528
0.34806955;0.3324702;0.28968155;0.2990314
0.35985853;0.3324702;0.28253333;0.23781735
0.28906572;0.26890756;0.28610744;0.20770665
0.28906572;0.30799296;0.26466278;0.25887378
0.41467728;0.2102306;0.28610744;0.21976898
0.42646625;0.17109635;0.271811;0.21372278
0.43241969;0.14178229;0.28610744;0.18965828
0.43831418;0.18575337;0.26466278;0.23480929
0.43241969;0.17109635;0.25390471;0.20169053
0.39693487;0.161325;0.271811;0.20169053
0.37164751;0.13689662;0.26466278;0.21071472
0.42057177;0.17598202;0.23960828;0.1806341
0.39693487;0.17598202;0.26108867;0.18364216
0.39104038;0.13201094;0.25751456;0.20169053
0.36575302;0.09287669;0.25033061;0.20469859
0.37164751;0.20534493;0.26108867;0.2257851
0.34806955;0.161325;0.25751456;0.20770665
0.46195108;0.14666797;0.2467565;0.20169053
0.39104038;0.15155364;0.271811;0.24684154
0.40878279;0.1808677;0.25390471;0.25285766
0.40878279;0.15643932;0.25751456;0.24383347
0.35396404;0.14178229;0.271811;0.28296836
0.36575302;0.12712527;0.27895922;0.2990314
0.36575302;0.1808677;0.26823689;0.25887378
0.39693487;0.14178229;0.26466278;0.27996029
0.34806955;0.14666797;0.271811;0.29000722
0.39693487;0.15643932;0.32545838;0.25887378
0.37760094;0.13689662;0.50427106;0.33524847
0.73392278;0.11730506;0.54841131;0.50114306
0.68069555;0.26402189;0.5663176;0.44383949
0.68069555;0.55906781;0.68819472;0.41667669
0.66890657;0.54436193;0.66310447;0.49512694
0.60978485;0.57865937;0.52217735;0.4227229
0.55066313;0.54929646;0.55198542;0.41971484
0.55655762;0.52965605;0.58425962;0.53131392
0.57430003;0.47913817;0.62368205;0.59165564
0.55066313;0.57865937;0.76346546;0.68514619
0.58614795;0.50356654;0.76346546;0.74247985
0.53292072;0.44000391;0.76703957;0.82141138
0.56840554;0.55418214;0.75270739;0.81232704
0.63342175;0.47425249;0.75985561;0.7911202
0.62752726;0.45466093;0.7562815;0.7605583
0.60978485;0.50845222;0.84588441;0.77598965
0.63931624;0.54436193;0.79927803;0.785074
0.65116416;0.52477037;0.81722006;0.70930093
0.63342175;0.59825093;0.83155224;0.73038744
0.67480106;0.62277702;0.80646199;0.7605583
0.63342175;0.52965605;0.77422352;0.69720852
0.65705865;0.55906781;0.79212981;0.70325472
0.7457707;0.52477037;0.7885557;0.6911924
0.63931624;0.51499902;0.81722006;0.6700758
0.66890657;0.55906781;0.8387362;0.69720852
0.65705865;0.56888802;0.7885557;0.69420046
0.66295314;0.53459058;0.77061367;0.67913007
0.66890657;0.56888802;0.82797813;0.70325472
0.71028588;0.56888802;0.78137174;0.71531705
0.73392278;0.5198847;0.78494585;0.67308386
0.60383142;0.53947626;0.77061367;0.67913007
0.65705865;0.59336525;0.78494585;0.70930093
0.63342175;0.52965605;0.78494585;0.65801348
0.53292072;0.49868087;0.7885557;0.63085068
0.68069555;0.55418214;0.77422352;0.65801348
0.63342175;0.46443228;0.76346546;0.69420046
0.65705865;0.51499902;0.74194932;0.66706774
0.63342175;0.61295681;0.75985561;0.71531705
0.72802829;0.62277702;0.72761714;0.74247985
0.63342175;0.53459058;0.78494585;0.72136325
0.65705865;0.55418214;0.82436828;0.72437132
0.62157383;0.52477037;0.80646199;0.70024666
0.59793693;0.60318546;0.79570392;0.72437132
0.59204244;0.62766269;0.81722006;0.74548791
0.65705865;0.64236858;0.8423103;0.76690531
0.72802829;0.67666602;0.80646199;0.77295151
0.73981727;0.65213993;0.81364595;0.78203586
0.69843796;0.67666602;0.87097466;0.785074
